id,pid,ms_subclass,lot_frontage,lot_area,overall_qual,overall_cond,year_built,year_remod/add,mas_vnr_area,bsmtfin_sf_1,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,totrms_abvgrd,fireplaces,garage_yr_blt,garage_cars,garage_area,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,mo_sold,yr_sold,alley,utilities,land_slope,exter_qual,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_type_2,heating_qc,electrical,kitchen_qual,functional,fireplace_qu,garage_finish,garage_qual,garage_cond,paved_drive,pool_qc,fence,ms_zoning_C (all),ms_zoning_FV,ms_zoning_RH,ms_zoning_RL,ms_zoning_RM,street_Pave,lot_shape_IR2,lot_shape_IR3,lot_shape_Reg,land_contour_HLS,land_contour_Low,land_contour_Lvl,lot_config_CulDSac,lot_config_FR2,lot_config_FR3,lot_config_Inside,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_GrnHill,neighborhood_IDOTRR,neighborhood_Landmrk,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,condition_1_Feedr,condition_1_Norm,condition_1_PosA,condition_1_PosN,condition_1_RRAe,condition_1_RRAn,condition_1_RRNe,condition_1_RRNn,condition_2_Feedr,condition_2_Norm,condition_2_PosA,condition_2_PosN,condition_2_RRAn,condition_2_RRNn,bldg_type_2fmCon,bldg_type_Duplex,bldg_type_Twnhs,bldg_type_TwnhsE,house_style_1.5Unf,house_style_1Story,house_style_2.5Fin,house_style_2.5Unf,house_style_2Story,house_style_SFoyer,house_style_SLvl,roof_style_Gable,roof_style_Gambrel,roof_style_Hip,roof_style_Mansard,roof_style_Shed,roof_matl_CompShg,roof_matl_Membran,roof_matl_Tar&Grv,roof_matl_WdShake,roof_matl_WdShngl,exterior_1st_AsphShn,exterior_1st_BrkComm,exterior_1st_BrkFace,exterior_1st_CBlock,exterior_1st_CemntBd,exterior_1st_HdBoard,exterior_1st_ImStucc,exterior_1st_MetalSd,exterior_1st_Plywood,exterior_1st_Stone,exterior_1st_Stucco,exterior_1st_VinylSd,exterior_1st_Wd Sdng,exterior_1st_WdShing,exterior_2nd_AsphShn,exterior_2nd_Brk Cmn,exterior_2nd_BrkFace,exterior_2nd_CBlock,exterior_2nd_CmentBd,exterior_2nd_HdBoard,exterior_2nd_ImStucc,exterior_2nd_MetalSd,exterior_2nd_Plywood,exterior_2nd_Stone,exterior_2nd_Stucco,exterior_2nd_VinylSd,exterior_2nd_Wd Sdng,exterior_2nd_Wd Shng,mas_vnr_type_BrkCmn,mas_vnr_type_BrkFace,mas_vnr_type_None,mas_vnr_type_Stone,exter_cond_Fa,exter_cond_Gd,exter_cond_Po,exter_cond_TA,foundation_CBlock,foundation_PConc,foundation_Slab,foundation_Stone,foundation_Wood,heating_GasW,heating_Grav,heating_OthW,heating_Wall,central_air_Y,garage_type_2Types,garage_type_Attchd,garage_type_Basment,garage_type_BuiltIn,garage_type_CarPort,garage_type_Detchd,misc_feature_Elev,misc_feature_Gar2,misc_feature_Othr,misc_feature_Shed,misc_feature_TenC,sale_type_CWD,sale_type_Con,sale_type_ConLD,sale_type_ConLI,sale_type_ConLw,sale_type_New,sale_type_Oth,sale_type_WD 
2752,906380150,-0.8560268704969581,0.178237233862441,-0.45481144870836965,0.6233148820609998,-0.5089231147173413,1.0986310489038709,0.9957956419673254,-0.5587742229484277,-0.10842512693935058,-0.2830107870867095,0.5620986368638236,0.3303504671845171,0.11407471347083695,-0.7747143043018899,-0.106747708766684,-0.5703835146635133,-0.811347958871525,-0.24281984334203655,0.7735226114661854,-0.7534679080102586,-1.0160557241369776,-0.18993854591549297,-0.2651319637693444,-0.9092317955756015,0.30298455396310253,0.3011349633865639,0.7306450470925397,0.08800474270015488,0.1565281170403717,-0.3685274473139001,-0.10019464237103111,-0.2859124751199385,-0.06599749922443089,-0.09365849345563908,-1.5487075338038496,-1.3618671475697182,0,4,3,4,4,3,3,6,1,5,5,4,8,0,2,3,3,3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
807,906226060,0.30129497094495605,1.8322849095551803,3.030813653969528,-0.7772085490709472,1.3092505216015238,-3.04537733187955,1.091399980264135,-0.5587742229484277,-0.9465650028404586,-0.2830107870867095,-1.2764970745282664,-2.327905719295435,0.31196762644283255,0.9353092672514703,-0.106747708766684,1.0224620636754274,-0.811347958871525,-0.24281984334203655,-1.0344983253651114,-0.7534679080102586,1.419943814012159,-0.18993854591549297,0.3750139707318351,0.6620024758797637,0.07485085250838103,0.3011349633865639,0.4739941777121485,-0.752985014010184,-0.7103579668032565,-0.3685274473139001,-0.10019464237103111,-0.2859124751199385,-0.06599749922443089,-0.09365849345563908,-0.06580500493828036,0.9373114177016562,0,4,3,4,0,0,0,0,0,5,5,3,5,3,1,3,3,2,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1177,533236070,2.3844742855404015,-1.0032253916323728,-1.3474130969882478,1.3235765976269733,-0.5089231147173413,0.8997186466262668,0.7567847962253016,2.0363294346612175,0.7872968778404595,-0.2830107870867095,-0.9448730627802454,-0.2153842465961354,-0.4944459939180495,0.740347788626568,-0.106747708766684,0.21618255681821602,1.087971920495911,-0.24281984334203655,0.7735226114661854,1.2445211308169444,0.20194404493759072,-0.18993854591549297,0.3750139707318351,-0.9092317955756015,0.29212104437002057,0.3011349633865639,0.03402125877433499,0.6006080229807425,-0.7103579668032565,-0.3685274473139001,-0.10019464237103111,-0.2859124751199385,-0.06599749922443089,-0.09365849345563908,2.1585487883600734,0.17091856261119803,1,4,3,4,4,3,1,6,1,5,5,4,8,0,1,3,3,3,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1480,907418040,-0.8560268704969581,0.47360289023614444,-0.06057751815485742,0.6233148820609998,-0.5089231147173413,1.1649351829964056,1.091399980264135,-0.5587742229484277,-0.8953808882816123,-0.2830107870867095,1.717142813836523,0.6450281448886837,0.4925449095297785,-0.7747143043018899,-0.106747708766684,-0.2687679534186397,-0.811347958871525,-0.24281984334203655,0.7735226114661854,-0.7534679080102586,0.20194404493759072,-0.18993854591549297,-0.2651319637693444,-0.9092317955756015,0.3073299578003353,0.3011349633865639,0.6298179198359575,-0.752985014010184,0.03695762271711264,-0.3685274473139001,-0.10019464237103111,-0.2859124751199385,-0.06599749922443089,-0.09365849345563908,-0.06580500493828036,0.17091856261119803,0,4,3,4,4,3,3,6,1,5,5,4,8,0,2,3,3,3,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
324,923202105,-0.8560268704969581,1.034797637346181,0.029180277160505103,-0.7772085490709472,-0.5089231147173413,1.0654789818576036,0.9957956419673254,-0.5587742229484277,-0.9465650028404586,-0.2830107870867095,1.9495052166259528,0.8188710577462301,0.6632275469681247,-0.7747143043018899,-0.106747708766684,-0.13274524932781429,-0.811347958871525,-0.24281984334203655,0.7735226114661854,-0.7534679080102586,0.20194404493759072,-0.18993854591549297,0.3750139707318351,-0.9092317955756015,0.3008118520444861,0.3011349633865639,0.6939806371810553,-0.752985014010184,-0.7103579668032565,-0.3685274473139001,-0.10019464237103111,-0.2859124751199385,-0.06599749922443089,-0.09365849345563908,-1.1779819015874573,1.7037042727921141,0,4,3,3,5,3,3,1,1,5,5,4,8,0,2,3,3,3,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1311,902301140,0.30129497094495605,-0.7078597352586693,-0.992436682660962,-0.7772085490709472,-0.5089231147173413,-1.8519029182139246,-1.6333236611949358,-0.5587742229484277,-0.9465650028404586,-0.2830107870867095,0.131213016157211,-0.9547667620408904,-1.3305435512247308,0.9165177994322027,-0.106747708766684,-0.30228079355695897,-0.811347958871525,-0.24281984334203655,-1.0344983253651114,-0.7534679080102586,1.419943814012159,-0.18993854591549297,0.3750139707318351,-0.9092317955756015,0.10961408320624334,1.609455793015195,0.1852619496592084,-0.752985014010184,-0.7103579668032565,1.2304246696711931,-0.10019464237103111,-0.2859124751199385,-0.06599749922443089,-0.09365849345563908,-0.43653063715467266,0.17091856261119803,2,4,3,3,3,3,1,1,1,2,5,3,8,0,1,2,2,3,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
770,905101490,-0.8560268704969581,0.6508222840603665,-0.21005097195518393,-0.7772085490709472,0.4001637034420912,-0.29375576703935846,-1.011895462265674,-0.5587742229484277,0.4418041045682471,-0.2830107870867095,-0.21620261519785877,0.13890320872114303,-0.10113382938620825,-0.7747143043018899,-0.106747708766684,-0.7418904024302062,1.087971920495911,-0.24281984334203655,-1.0344983253651114,-0.7534679080102586,0.20194404493759072,-0.18993854591549297,-0.905277898270524,-0.9092317955756015,0.2117310733812139,0.3011349633865639,0.03402125877433499,-0.752985014010184,0.48534697642933405,-0.3685274473139001,-0.10019464237103111,-0.2859124751199385,-0.06599749922443089,-0.09365849345563908,-0.06580500493828036,0.9373114177016562,0,4,3,3,3,3,1,3,1,3,5,3,8,0,1,3,3,3,0,3,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2063,905107140,-0.8560268704969581,0.3849931933240334,-0.3241373688755318,-0.07694683350497365,-0.5089231147173413,0.17037317160838467,-0.34266509418800756,0.28349626241610626,-0.9465650028404586,-0.2830107870867095,0.21242705985060395,-0.8755472068146666,0.30454664220638267,-0.7747143043018899,-0.106747708766684,-0.4185900622723024,-0.811347958871525,-0.24281984334203655,-1.0344983253651114,1.2445211308169444,0.20194404493759072,-0.18993854591549297,0.3750139707318351,0.6620024758797637,0.24214890024184346,0.3011349633865639,0.25400771824324175,0.35231580909483284,-0.7103579668032565,-0.3685274473139001,-0.10019464237103111,-0.2859124751199385,-0.06599749922443089,-0.09365849345563908,-0.807256269371065,-0.5954742924792601,0,4,3,3,3,3,1,1,1,5,5,3,8,3,2,3,3,3,0,3,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
69,528458070,0.06983060265657325,0.41452975896140376,-0.2424891074284977,0.6233148820609998,-0.5089231147173413,1.2312393170889404,1.1870043185609445,-0.5587742229484277,-0.8953808882816123,-0.2830107870867095,0.37485514723738983,-0.6642950595447367,-0.9842309535237386,1.0645006085089357,-0.106747708766684,0.09790194456532439,-0.811347958871525,-0.24281984334203655,0.7735226114661854,1.2445211308169444,0.20194404493759072,-0.18993854591549297,0.3750139707318351,-0.9092317955756015,0.3116753616375681,0.3011349633865639,0.6481501247916998,0.6006080229807425,-0.03777393623492426,-0.3685274473139001,-0.10019464237103111,-0.2859124751199385,-0.06599749922443089,-0.09365849345563908,-0.06580500493828036,1.7037042727921141,0,4,3,3,4,3,2,6,1,5,5,4,8,0,1,3,3,3,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2062,905106150,-0.8560268704969581,1.5073826875441065,-0.22700727004350704,-0.7772085490709472,-0.5089231147173413,-0.12799543180802164,-0.7728846165236503,-0.5587742229484277,0.10270934561589039,-0.2830107870867095,-0.3696069199520454,-0.3606200978442123,-0.6626549699442458,-0.7747143043018899,-0.106747708766684,-1.1893853854536462,-0.811347958871525,-0.24281984334203655,-1.0344983253651114,-0.7534679080102586,0.20194404493759072,-0.18993854591549297,-0.905277898270524,0.6620024758797637,0.2225945829742959,0.3011349633865639,-0.10347027839373174,-0.752985014010184,-0.7103579668032565,-0.3685274473139001,-0.10019464237103111,-0.2859124751199385,-0.06599749922443089,-0.09365849345563908,-0.43653063715467266,-0.5954742924792601,0,4,3,3,4,3,1,4,1,4,5,3,8,1,3,3,3,3,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
351,527131030,1.4586168123868701,-0.5306403414344473,-0.7909884890681669,1.3235765976269733,-0.5089231147173413,0.932870713672534,0.7567847962253016,-0.5587742229484277,1.523068524623875,-0.2830107870867095,-0.5027077137828838,0.9751096249979492,1.2296960103504622,-0.7747143043018899,-0.106747708766684,0.3186924207707221,1.087971920495911,-0.24281984334203655,0.7735226114661854,-0.7534679080102586,-1.0160557241369776,-0.18993854591549297,-0.905277898270524,0.6620024758797637,0.29212104437002057,0.3011349633865639,0.12109923231411059,0.9450133519192622,0.17147442883077907,-0.3685274473139001,-0.10019464237103111,-0.2859124751199385,-0.06599749922443089,-0.09365849345563908,1.417097523927289,0.9373114177016562,0,4,3,4,4,3,1,6,1,5,5,5,8,5,3,3,3,3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2393,528142010,0.06983060265657325,1.3301632937198844,0.5365790666947824,1.3235765976269733,-0.5089231147173413,1.0986310489038709,1.04359781111573,-0.5587742229484277,-0.9465650028404586,-0.2830107870867095,1.4509412261748462,0.33255101038524554,0.11654837488298689,1.6775722461125444,-0.106747708766684,1.4896704820743492,-0.811347958871525,-0.24281984334203655,0.7735226114661854,1.2445211308169444,0.20194404493759072,-0.18993854591549297,1.0151599052330147,0.6620024758797637,0.30298455396310253,0.3011349633865639,0.469411126473213,1.1933055658051717,1.4120183074345918,-0.3685274473139001,-0.10019464237103111,-0.2859124751199385,-0.06599749922443089,-0.09365849345563908,0.304920627278112,-1.3618671475697182,0,4,3,4,5,3,3,1,1,5,5,5,8,4,3,3,3,3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2339,527250040,3.07886739040555,1.2415535968077733,4.551351254281111,-0.7772085490709472,-0.5089231147173413,-0.5589723034094974,-1.394312815452912,-0.5587742229484277,1.3055360377487784,-0.2830107870867095,-1.2764970745282664,-0.004132099326205402,-0.2619218211759547,-0.7747143043018899,-0.106747708766684,-0.8700277323708387,1.087971920495911,-0.24281984334203655,-1.0344983253651114,-0.7534679080102586,0.20194404493759072,-0.18993854591549297,-0.905277898270524,-0.9092317955756015,0.19434945803228276,0.3011349633865639,0.4556619727564063,1.3615035171472396,-0.7103579668032565,-0.3685274473139001,-0.10019464237103111,-0.2859124751199385,-0.06599749922443089,-0.09365849345563908,-1.919433166020242,-1.3618671475697182,0,4,3,3,3,3,2,3,1,3,5,3,8,0,3,3,3,3,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
86,532376160,-0.8560268704969581,0.20777379949981134,-0.27750754913264325,-0.7772085490709472,2.2183373397609563,-0.22745163294682372,1.1870043185609445,-0.5587742229484277,0.23280230345295805,0.4054291930834183,-0.7711652471027105,-0.3606200978442123,-0.6626549699442458,-0.7747143043018899,-0.106747708766684,-1.1893853854536462,1.087971920495911,-0.24281984334203655,-1.0344983253651114,-0.7534679080102586,0.20194404493759072,-0.18993854591549297,-0.905277898270524,0.6620024758797637,0.23345809256737787,-1.007185866242067,-0.6259381196323853,2.5789363078136347,1.4419109310154066,-0.3685274473139001,-0.10019464237103111,-0.2859124751199385,-0.06599749922443089,-0.09365849345563908,-0.807256269371065,1.7037042727921141,0,4,3,3,3,3,1,6,4,5,5,3,8,4,1,3,3,3,0,3,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1534,909277040,-0.1616337656318096,-1.7121029669292611,0.32149211159616214,-0.7772085490709472,0.4001637034420912,-1.15570951024231,0.5177739504832779,-0.5587742229484277,0.3458338897704103,-0.2830107870867095,-0.5184993333899325,-0.25499402420924727,0.2550734139633838,0.806117925994005,-0.106747708766684,0.8686972677466681,-0.811347958871525,-0.24281984334203655,0.7735226114661854,-0.7534679080102586,1.419943814012159,-0.18993854591549297,0.3750139707318351,0.6620024758797637,0.15524082349718765,-1.007185866242067,-1.0659110385701989,-0.752985014010184,-0.11250549518696117,-0.3685274473139001,-0.10019464237103111,-0.2859124751199385,-0.06599749922443089,-0.09365849345563908,0.304920627278112,0.17091856261119803,2,4,2,3,3,3,1,4,1,5,5,4,6,4,1,3,3,3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2243,911103060,3.07886739040555,0.5031394558735148,-0.3143690667159543,-0.7772085490709472,0.4001637034420912,-2.548096326185539,1.04359781111573,-0.5587742229484277,-0.9465650028404586,-0.2830107870867095,0.8824429203210956,-0.2219858761983207,-0.31634237224325346,1.4732150335780083,-0.106747708766684,0.9731784752367224,-0.811347958871525,-0.24281984334203655,0.7735226114661854,-0.7534679080102586,1.419943814012159,4.7613408374409225,1.6553058397341942,-0.9092317955756015,-4.0532827928627695,-2.315506695870698,-2.1658433359147327,-0.752985014010184,-0.7103579668032565,1.8466874647591978,-0.10019464237103111,-0.2859124751199385,-0.06599749922443089,-0.09365849345563908,-0.06580500493828036,-0.5954742924792601,0,4,3,3,3,3,1,1,1,2,5,3,8,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2860,909276010,0.30129497094495605,-1.7121029669292611,0.2726506007982749,1.3235765976269733,1.3092505216015238,-1.420926046612449,-1.6333236611949358,-0.5587742229484277,-0.9465650028404586,-0.2830107870867095,0.5102118867263781,-0.5850755043185129,-0.9149684339835401,0.928262466819245,-0.106747708766684,0.038761638438878566,-0.811347958871525,-0.24281984334203655,-1.0344983253651114,-0.7534679080102586,0.20194404493759072,-0.18993854591549297,0.3750139707318351,2.2332367473351287,0.14220461198548928,0.3011349633865639,-0.33262284034050965,-0.752985014010184,-0.7103579668032565,-0.3685274473139001,-0.10019464237103111,-0.2859124751199385,-0.06599749922443089,-0.09365849345563908,-0.06580500493828036,-1.3618671475697182,0,4,2,3,4,3,1,1,1,2,5,4,8,4,1,3,3,3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
